2.4908 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
60.6056 	EXP 	little2: autoDraw = False
60.6056 	EXP 	marker: autoDraw = False
60.6056 	EXP 	index2: autoDraw = True
60.6056 	EXP 	middle2: autoDraw = True
60.6056 	EXP 	ring2: autoDraw = True
60.6056 	EXP 	little2: autoDraw = True
60.7419 	EXP 	marker: autoDraw = True
61.2849 	EXP 	New trial (rep=2, index=3): {'trial': 4, 'finger': 'R', 'markerPos': [0.2, -0.05], 'correctResp': 3.0}
61.2857 	INFO 	Keyboard events cleared
61.2897 	DATA 	Keypress: 2
61.2954 	EXP 	index2: autoDraw = False
61.2954 	EXP 	middle2: autoDraw = False
61.2954 	EXP 	ring2: autoDraw = False
61.2954 	EXP 	little2: autoDraw = False
61.2954 	EXP 	marker: autoDraw = False
61.2954 	EXP 	index2: autoDraw = True
61.2954 	EXP 	middle2: autoDraw = True
61.2954 	EXP 	ring2: autoDraw = True
61.2954 	EXP 	little2: autoDraw = True
61.4335 	EXP 	marker: autoDraw = True
61.8686 	EXP 	New trial (rep=2, index=4): {'trial': 5, 'finger': 'I', 'markerPos': [-0.5, -0.1], 'correctResp': 1.0}
61.8696 	INFO 	Keyboard events cleared
61.8738 	DATA 	Keypress: 3
61.8795 	EXP 	index2: autoDraw = False
61.8795 	EXP 	middle2: autoDraw = False
61.8795 	EXP 	ring2: autoDraw = False
61.8795 	EXP 	little2: autoDraw = False
61.8795 	EXP 	marker: autoDraw = False
61.8795 	EXP 	index2: autoDraw = True
61.8795 	EXP 	middle2: autoDraw = True
61.8795 	EXP 	ring2: autoDraw = True
61.8795 	EXP 	little2: autoDraw = True
62.0161 	EXP 	marker: autoDraw = True
62.4190 	EXP 	New trial (rep=2, index=5): {'trial': 6, 'finger': 'I', 'markerPos': [-0.5, -0.1], 'correctResp': 1.0}
62.4199 	INFO 	Keyboard events cleared
62.4238 	DATA 	Keypress: 1
62.4295 	EXP 	index2: autoDraw = False
62.4295 	EXP 	middle2: autoDraw = False
62.4295 	EXP 	ring2: autoDraw = False
62.4295 	EXP 	little2: autoDraw = False
62.4295 	EXP 	marker: autoDraw = False
62.4295 	EXP 	index2: autoDraw = True
62.4295 	EXP 	middle2: autoDraw = True
62.4295 	EXP 	ring2: autoDraw = True
62.4295 	EXP 	little2: autoDraw = True
62.5669 	EXP 	marker: autoDraw = True
63.0612 	EXP 	New trial (rep=2, index=6): {'trial': 7, 'finger': 'R', 'markerPos': [0.2, -0.05], 'correctResp': 3.0}
63.0621 	INFO 	Keyboard events cleared
63.0664 	DATA 	Keypress: 1
63.0716 	EXP 	index2: autoDraw = False
63.0716 	EXP 	middle2: autoDraw = False
63.0716 	EXP 	ring2: autoDraw = False
63.0716 	EXP 	little2: autoDraw = False
63.0716 	EXP 	marker: autoDraw = False
63.0716 	EXP 	index2: autoDraw = True
63.0716 	EXP 	middle2: autoDraw = True
63.0716 	EXP 	ring2: autoDraw = True
63.0716 	EXP 	little2: autoDraw = True
63.2087 	EXP 	marker: autoDraw = True
75.8353 	DATA 	Keypress: escape
75.8942 	EXP 	Motor_Task: status = STOPPED
75.8990 	EXP 	index2: autoDraw = False
75.8990 	EXP 	middle2: autoDraw = False
75.8990 	EXP 	ring2: autoDraw = False
75.8990 	EXP 	little2: autoDraw = False
75.8990 	EXP 	marker: autoDraw = False
75.8990 	EXP 	Motor_Task: status = STOPPED
75.9111 	INFO 	saved data to 'data/data/JM_Motor_Task_2024-09-25_15h52.19.873.csv'
75.9133 	INFO 	saved data to data/data/JM_Motor_Task_2024-09-25_15h52.19.873.psydat
75.9408 	EXP 	window1: mouseVisible = True
76.4897 	DEBUG 	Saving data for Motor_Task ExperimentHandler
